Paid Amount cannot be greater than total negative outstanding amount {0},المبلغ المدفوع لا يمكن أن يكون أكبر من إجمالي المبلغ القائم السالب {0},
Paid From Account Type,يتم الدفع من نوع الحساب,
Paid To Account Type,نوع الحساب المدفوع,
Paid amount + Write Off Amount can not be greater than Grand Total,المبلغ المدفوع + المبلغ المشطوب لا يمكن ان يكون أكبر من المجموع الكلي\n<br>\nPaid amount + Write Off Amount can not be greater than Grand Total,
Pallets,المنصات,
Parameter,المعلمة,
Parameter Group,مجموعة المعلمة,
Parameter Group Name,اسم مجموعة المعلمات,
Parameter Name,اسم المعلمة,
Parameters,المعلمات,
Parcel Template,قالب الطرود,
Parcel Template Name,اسم قالب الطرود,
Parcel weight cannot be 0,لا يمكن أن يكون وزن الطرود 0,
Parcels,الطرود,
Parent,رقم الاب,
Parent Account,حساب اب,
Parent Account Missing,حساب الوالدين مفقود,
Parent Batch,دفعة الأم,
Parent Company,الشركة الام,
Parent Company must be a group company,يجب أن تكون الشركة الأم شركة مجموعة,
Parent Cost Center,مركز التكلفة الأب,
Parent Customer Group,مجموعة عملاء أولياء الأمور,
Parent Department,قسم الآباء,
Parent Detail docname,الأم تفاصيل docname,
Parent Document,المستند الأب,
Parent Item,البند الاصلي,
Parent Item Group,الأم الإغلاق المجموعة,
Parent Item {0} must not be a Fixed Asset,يجب ألا يكون العنصر الأصلي {0} أصلًا ثابتًا,
Parent Item {0} must not be a Stock Item,البند الأب {0} يجب ألا يكون بند مخزون,
Parent Location,الموقع الأم,
Parent Procedure,الإجراء الرئيسي,
Parent Row No,رقم صف الوالدين,
Parent Row No not found for {0},لم يتم العثور على صف الأصل لـ {0},
Parent Sales Person,رجل المبيعات الرئيسي,
Parent Supplier Group,مجموعة موردي الآباء,
Parent Task,المهمة الرئيسية,
Parent Task {0} is not a Template Task,المهمة الأصلية {0} ليست مهمة قالب,
Parent Task {0} must be a Group Task,يجب أن تكون المهمة الرئيسية {0} مهمة جماعية,
Parent Territory,الأم الأرض,
Parent Warehouse,المستودع الأصل,
Parsed file is not in valid MT940 format or contains no transactions.,الملف الذي تم تحليله ليس بتنسيق MT940 صالح أو لا يحتوي على معاملات.,
Parsing Error,خطأ في التحليل,
Partial Material Transferred,تم نقل المواد الجزئية,
Partial Payment in POS Transactions are not allowed.,لا يُسمح بالدفع الجزئي في معاملات نقاط البيع.,
Partial Stock Reservation,حجز جزئي للمخزون,
Partial Success,النجاح الجزئي,
"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ",يمكن حجز مخزون جزئي. على سبيل المثال، إذا كان لديك أمر مبيعات مكون من 100 وحدة والمخزون المتوفر هو 90 وحدة، فسيتم إنشاء إدخال حجز المخزون لـ 90 وحدة.,
Partially Billed,مفوترة جزئيا,
Partially Completed,أنجزت جزئيا,
Partially Delivered,تم تسليمها جزئيا,
Partially Depreciated,استهلكت جزئيا,
Partially Fulfilled,تمت جزئيا,
Partially Ordered,طلبت جزئيًا,
Partially Paid,مدفوعاً جزئياً,
Partially Received,تلقى جزئيا,
Partially Reconciled,متصالحة جزئيا,
Partially Reserved,محجوزة جزئيا,
Partially Used,تستخدم جزئيا,
Partially ordered,طلبت جزئيا,
Particulars,تفاصيل,
Partly Billed,تم فوترتها جزئيا,
Partly Delivered,سلمت جزئيا,
Partly Paid,مدفوعة جزئيا,
Partly Paid and Discounted,مدفوعة جزئيا ومخفضة,
Partner Type,نوع الشريك,
Partner website,موقع الشريك,
Partnership,الشراكة,
Party,الطرف المعني,
Party Account,حساب طرف,
Party Account Currency,عملة حساب الطرف,
Party Account No. (Bank Statement),رقم حساب الطرف (كشف الحساب البنكي),
Party Account {0} currency ({1}) and document currency ({2}) should be same,يجب أن تكون عملة حساب الطرف {0} ({1}) وعملة المستند ({2}) متماثلتين,
Party Bank Account,حساب بنك الحزب,
Party Details,تفاصيل الحزب,
Party Full Name,الاسم الكامل للحزب,
Party IBAN (Bank Statement),رقم الحساب المصرفي الدولي (IBAN) للطرف (كشف حساب البنك),
Party Information,معلومات الحزب,
Party Item Code,رمز عنصر الحفلة,
Party Link,رابط الحفلة,
Party Mismatch,عدم تطابق الحزب,
Party Name,اسم الطرف,
Party Name/Account Holder (Bank Statement),اسم الطرف/صاحب الحساب (كشف الحساب البنكي),
Party Not Required,الحزب غير مطلوب,
Party Specific Item,عنصر خاص بالحزب,
Party Type,نوع الطرف,
Party Type and Party can only be set for Receivable / Payable account<br><br>{0},"لا يمكن تعيين ""نوع الطرف"" و""الطرف"" إلا لحساب المستحق الدفع/الحساب المستحق<br><br>{0}",
Party Type and Party is mandatory for {0} account,نوع الطرف والحزب إلزامي لحساب {0},
Party Type and Party is required for Receivable / Payable account {0},نوع الطرف والطرف مطلوبان لحساب المدين/الدفع {0},
Party Type is mandatory,حقل نوع المستفيد إلزامي\n<br>\nParty Type is mandatory,
Party User,مستخدم الحزب,
Party can only be one of {0},يمكن أن تكون المجموعة واحدة فقط من {0},
Party is mandatory,حقل المستفيد إلزامي\n<br>\nParty is mandatory,
Passed,تم الاجتياز بنجاح,
Passport Details,تفاصيل جواز السفر,
Passport Number,رقم جواز السفر,
Past Due Date,تاريخ الاستحقاق السابق,
Past Events,الأحداث الماضية,
Path,مسار,
Pause,وقفة,
Pause Job,وظيفة إيقاف مؤقت,
Pause SLA On Status,إيقاف مؤقت لحالة SLA,
Paused,متوقف مؤقتًا,
Pay,دفع,
Pay To / Recd From,دفع إلى / من Recd,
Payable,واجب الدفع,
Payable Account,حساب الدائنين,
Payables,الواجب دفعها (دائنة),
Payer Settings,إعدادات الدافع,
Payment,دفع,
Payment Account,حساب الدفع,
Payment Amount,دفع مبلغ,
Payment Amount (Company Currency),مبلغ الدفع (عملة الشركة),
Payment Channel,قناة الدفع,
Payment Deductions or Loss,خصومات الدفع أو الخسارة,
Payment Document,وثيقة الدفع,
Payment Document Type,نوع مستند الدفع,
Payment Due Date,تاريخ استحقاق السداد,
Payment Entries,ادخال دفعات,
Payment Entries {0} are un-linked,تدوين مدفوعات {0} غير مترابطة,
Payment Entry,تدوينات المدفوعات,
Payment Entry Deduction,دفع الاشتراك خصم,
Payment Entry Reference,دفع الدخول المرجعي,
Payment Entry already exists,تدوين المدفوعات موجود بالفعل,
Payment Entry has been modified after you pulled it. Please pull it again.,تم تعديل تدوين مدفوعات بعد سحبه. يرجى سحبه مرة أخرى.,
Payment Entry is already created,تدوين المدفوعات تم انشاؤه بالفعل,
"Payment Entry {0} is linked against Order {1}, check if it should be pulled as advance in this invoice.",تم ربط إدخال الدفع {0} بالأمر {1}، تحقق مما إذا كان يجب سحبه كمقدمة في هذه الفاتورة.,
Payment Failed,عملية الدفع فشلت,
Payment From / To,الدفع من / إلى,
Payment Gateway,بوابة الدفع,
Payment Gateway Account,دفع حساب البوابة,
"Payment Gateway Account not created, please create one manually.",حساب بوابة الدفع لم يتم انشاءه، يرجى إنشاء واحد يدويا.,
Payment Gateway Details,تفاصيل الدفع بوابة,
Payment Ledger,دفتر الدفع,
Payment Ledger Balance,رصيد دفتر الدفع,
Payment Ledger Entry,إدخال دفتر الدفع,
Payment Limit,حد الدفع,
Payment Method,طريقة الدفع او السداد,
Payment Methods,طرق الدفع,
Payment Mode,طريقة الدفع,
Payment Order,أمر دفع,
Payment Order Reference,مرجع أمر الدفع,
Payment Order Status,حالة طلب الدفع,
Payment Order Type,نوع طلب الدفع,
Payment Ordered,دفع أمر,
Payment Period Based On Invoice Date,طريقة الدفع بناء على تاريخ الفاتورة,
Payment Plan,خطة الدفع,
Payment Receipt Note,إشعار إيصال الدفع,
Payment Received,تم استلام الدفعة,
Payment Reconciliation,دفع المصالحة,
Payment Reconciliation Allocation,تخصيص تسوية الدفع,
Payment Reconciliation Invoice,دفع فاتورة المصالحة,
Payment Reconciliation Job: {0} is running for this party. Can't reconcile now.,مهمة تسوية الدفع: {0} قيد التشغيل لهذا الطرف. لا يمكن التوفيق الآن.,
Payment Reconciliation Payment,دفع المصالحة الدفع,
Payment Reconciliation Settings,إعدادات تسوية الدفع,
Payment Reference,إشارة دفع,
Payment References,المراجع الدفع,
Payment Request,طلب الدفع من قبل المورد,
Payment Request Outstanding,طلب الدفع معلق,
Payment Request Type,نوع طلب الدفع,
Payment Request for {0},طلب الدفع ل {0},
Payment Request is already created,تم إنشاء طلب الدفع بالفعل,
Payment Request took too long to respond. Please try requesting for payment again.,استغرق طلب الدفع وقتا طويلا للرد. يرجى محاولة طلب الدفع مرة أخرى.,
Payment Requests cannot be created against: {0},لا يمكن إنشاء طلبات الدفع مقابل: {0},
Payment Requests made from Sales / Purchase Invoice will be put in Draft explicitly,سيتم وضع طلبات الدفع المقدمة من فاتورة المبيعات / الشراء في المسودة بشكل صريح,
Payment Schedule,جدول الدفع,
Payment Status,حالة الدفع,
Payment Term,مصطلح الدفع,
Payment Term Name,اسم مصطلح الدفع,
Payment Term Outstanding,مدة السداد معلقة,
Payment Terms,شروط الدفع,
Payment Terms Status for Sales Order,حالة شروط الدفع لأمر المبيعات,
Payment Terms Template,نموذج شروط الدفع,
Payment Terms Template Detail,شروط الدفع تفاصيل قالب,
Payment Terms from orders will be fetched into the invoices as is,سيتم جلب شروط الدفع من الطلبات إلى الفواتير كما هي,
Payment Terms:,شروط الدفع:,
Payment Type,نوع الدفع,
"Payment Type must be one of Receive, Pay and Internal Transfer","نوع الدفع يجب أن يكون إما استلام , دفع أو مناقلة داخلية\n<br>\nPayment Type must be one of Receive, Pay and Internal Transfer",
Payment URL,عنوان URL للدفع,
Payment Unlink Error,خطأ في إلغاء ربط الدفع,
Payment against {0} {1} cannot be greater than Outstanding Amount {2},الدفعة مقابل {0} {1} لا يمكن أن تكون أكبر من المبلغ القائم {2},
Payment amount cannot be less than or equal to 0,لا يمكن أن يكون مبلغ الدفعة أقل من أو يساوي 0,
Payment methods are mandatory. Please add at least one payment method.,طرق الدفع إلزامية. الرجاء إضافة طريقة دفع واحدة على الأقل.,
Payment of {0} received successfully.,تم استلام دفعة {0} بنجاح.,
Payment of {0} received successfully. Waiting for other requests to complete...,تم استلام دفعة {0} بنجاح. في انتظار استكمال الطلبات الأخرى...,
Payment related to {0} is not completed,الدفع المتعلق بـ {0} لم يكتمل,
Payment request failed,فشل طلب الدفع,
Payment term {0} not used in {1},مصطلح الدفع {0} غير مستخدم في {1},
Payments,المدفوعات,
Payments could not be updated.,لا يمكن تحديث المدفوعات.,
Payments updated.,تم تحديث الدفعات.,
Payroll Entry,إدخال الرواتب,
Payroll Payable,رواتب واجبة الدفع,
Payslip,قسيمة الدفع,
Pegged Against,مربوط ضد,
Pegged Currencies,العملات المرتبطة,
Pegged Currency Details,تفاصيل العملة المرتبطة,
Pending,في انتظار,
Pending Activities,الأنشطة المعلقة,
Pending Amount,في انتظار المبلغ,
Pending Qty,الكمية التي قيد الانتظار,
Pending Quantity,في انتظار الكمية,
Pending Review,في انتظار المراجعة,
Pending SO Items For Purchase Request,اصناف كتيرة معلقة  لطلب الشراء,
Pending Work Order,أمر عمل معلق,
Pending activities for today,الأنشطة في انتظار لهذا اليوم,
Pending processing,في انتظار المعالجة,
Per Day,لكل يوم,
"Per Day
Shift Time (In Hours) * No of Workstations * No of Shift","لكل يوم
وقت التحول (بالساعات) * عدد محطات العمل * عدد التحولات",
Per Month,كل شهر,
Per Received,لكل وردت,
Per Transferred,لكل نقل,
Per Unit Time in Mins,لكل وحدة زمنية بالدقائق,
Per Week,في الاسبوع,
Per Year,كل سنة,
Percent,نسبة مئوية,
Percentage,النسبة المئوية,
Percentage (%),النسبة المئوية (%),
Percentage Allocation,نسبة توزيع,
Percentage Allocation should be equal to 100%,يجب أن تكون نسبة التخصيص مساوية لـ 100%,
Percentage you are allowed to order beyond the Blanket Order quantity.,النسبة المئوية المسموح لك بطلبها بما يتجاوز كمية الطلب الشامل.,
Percentage you are allowed to sell beyond the Blanket Order quantity.,النسبة المئوية المسموح لك ببيعها بما يتجاوز كمية الطلب الشامل.,
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,النسبة المئوية المسموح لك بتحويلها مقابل الكمية المطلوبة. على سبيل المثال: إذا طلبت 100 وحدة. والمخصص الخاص بك هو 10%، فيُسمح لك بنقل 110 وحدة.,
Perception Analysis,تحليل التصور,
Period,الفترة,
Period Based On,الفترة على أساس,
Period Closed,الفترة مغلقة,
Period Closing Entry For Current Period,إدخال إغلاق الفترة للفترة الحالية,
Period Closing Settings,إعدادات إغلاق الفترة,
Period Closing Voucher,قيد إغلاق الفترة,
Period Closing Voucher {0} GL Entry Cancellation Failed,قسيمة إغلاق الفترة {0} فشل إلغاء إدخال GL,
Period Closing Voucher {0} GL Entry Processing Failed,قسيمة إغلاق الفترة {0} فشلت معالجة إدخال GL,
Period Details,تفاصيل الفترة,
Period End Date,تاريخ انتهاء الفترة,
Period End Date cannot be greater than Fiscal Year End Date,لا يمكن أن يكون تاريخ انتهاء الفترة أكبر من تاريخ انتهاء السنة المالية,
Period Movement (Debits - Credits),حركة الفترة (الدائنة - الدائنة),
Period Name,اسم الفترة,
Period Score,فترة النتيجة,
Period Settings,إعدادات الفترة,
Period Start Date,تاريخ بداية الفترة,
Period Start Date cannot be greater than Period End Date,لا يمكن أن يكون تاريخ بدء الفترة أكبر من تاريخ انتهاء الفترة,
Period Start Date must be {0},تاريخ بدء الفترة يجب أن يكون {0},
Period To Date,الفترة حتى الآن,
Period based On,فترة بناء على,
Period_from_date,الفترة_من_التاريخ,
Periodic Accounting,المحاسبة الدورية,
Periodic Accounting Entry,إدخال المحاسبة الدورية,
Periodic Accounting Entry is not allowed for company {0} with perpetual inventory enabled,إدخال المحاسبة الدوري غير مسموح به للشركة {0} مع تمكين المخزون الدائم,
Periodic Entry Difference Account,حساب فرق الدخول الدوري,
Periodicity,دورية,
Permanent Address,العنوان الدائم,
Permanent Address Is,العنوان الدائم هو,
Perpetual inventory required for the company {0} to view this report.,المخزون الدائم المطلوب للشركة {0} لمشاهدة هذا التقرير.,
Personal Details,التفاصيل الشخصية,
Personal Email,البريد الالكتروني الشخصية,
Petrol,بنزين,
Phantom Item,العنصر الوهمي,
Phantom Item is mandatory,العنصر الوهمي إلزامي,
Pharmaceutical,الأدوية,
Phone,الهاتف,
Phone Ext.,تحويلة الهاتف.,
Phone No,رقم الهاتف,
Phone Number,رقم الهاتف,
Pick List,قائمة الانتقاء,
Pick List Incomplete,قائمة الاختيار غير مكتملة,
Pick List Item,اختيار عنصر القائمة,
Pick Manually,اختر يدويًا,
Pick Serial / Batch,اختر المسلسل / الدفعة,
Pick Serial / Batch Based On,اختر المسلسل / الدفعة بناءً على,
Pick Serial / Batch No,اختر رقم المسلسل / الدفعة,
Picked Qty,الكمية المختارة,
Picked Qty (in Stock UOM),الكمية المختارة (في المخزون UOM),
Pickup,بيك اب,
Pickup Contact Person,بيك اب جهة الاتصال,
Pickup Date,تاريخ الاستلام,
Pickup Date cannot be before this day,لا يمكن أن يكون تاريخ الاستلام قبل هذا اليوم,
Pickup From,بيك اب من,
Pickup To time should be greater than Pickup From time,يجب أن يكون وقت الاستلام أكبر من وقت الاستلام,
Pickup Type,نوع الالتقاط,
Pickup from,بيك اب من,
Pickup to,بيك اب ل,
Pipeline By,خط أنابيب بواسطة,
Place of Issue,مكان الإصدار,
Plaid Access Token,منقوشة رمز الوصول,
Plaid Client ID,معرف العميل منقوشة,
Plaid Environment,بيئة منقوشة,
Plaid Link Failed,فشل الارتباط منقوشة,
Plaid Link Refresh Required,تحديث الرابط منقوشة مطلوب,
Plaid Link Updated,تم تحديث الرابط المنقوش,
Plaid Secret,سر منقوشة,
Plaid Settings,إعدادات منقوشة,
Plaid transactions sync error,خطأ في مزامنة المعاملات المنقوشة,
Plan,خطة,
Plan Name,اسم الخطة,
Plan material for sub-assemblies,المواد خطة للجمعيات الفرعي,
Plan operations X days in advance,خطط العمليات قبل X من الأيام,
Plan time logs outside Workstation working hours,سجلات وقت الخطة خارج ساعات عمل محطة العمل,
Planned,مخطط,
Planned End Date,تاريخ الانتهاء المخطط لها,
Planned End Time,وقت الانتهاء المخطط له,
Planned Operating Cost,المخطط تكاليف التشغيل,
Planned Purchase Order,أمر الشراء المخطط,
Planned Qty,المخطط الكمية,
"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.",الكمية المخططة: الكمية التي تم رفع أمر العمل لها، ولكنها في انتظار تصنيعها.,
Planned Quantity,المخطط الكمية,
Planned Start Date,المخطط لها تاريخ بدء,
Planned Start Time,المخططة بداية,
Planned Work Order,أمر العمل المخطط,
Planning,التخطيط,
Plans,خطط,
Plant Dashboard,لوحة تحكم النبات,
Plant Floor,أرضية النبات,
Plants and Machineries,وحدات التصنيع  والآلات,
"Please Restock Items and Update the Pick List to continue. To discontinue, cancel the Pick List.",يرجى إعادة تخزين العناصر وتحديث قائمة الاختيار للمتابعة. للتوقف ، قم بإلغاء قائمة الاختيار.,
Please Select a Company,الرجاء تحديد شركة,
Please Select a Company.,الرجاء تحديد شركة.,
Please Select a Customer,الرجاء تحديد عميل,
Please Select a Supplier,الرجاء تحديد مورد,
Please Set Priority,يرجى تحديد الأولوية,
Please Set Supplier Group in Buying Settings.,يرجى تعيين مجموعة الموردين في إعدادات الشراء.,
Please Specify Account,يرجى تحديد الحساب,
Please add 'Supplier' role to user {0}.,"الرجاء إضافة دور ""المورد"" إلى المستخدم {0}.",
Please add Mode of payments and opening balance details.,الرجاء إضافة طريقة الدفع وتفاصيل الرصيد الافتتاحي.,
Please add Operations first.,الرجاء إضافة العمليات أولاً.,
Please add Request for Quotation to the sidebar in Portal Settings.,الرجاء إضافة طلب عرض الأسعار إلى الشريط الجانبي في إعدادات البوابة.,
Please add Root Account for - {0},الرجاء إضافة حساب الجذر لـ - {0},
Please add a Temporary Opening account in Chart of Accounts,الرجاء إضافة حساب فتح مؤقت في مخطط الحسابات,
Please add atleast one Serial No / Batch No,يرجى إضافة رقم تسلسلي واحد على الأقل / رقم الدفعة,
Please add the Bank Account column,الرجاء إضافة عمود الحساب البنكي,
Please add the account to root level Company - {0},الرجاء إضافة الحساب إلى شركة المستوى الجذري - {0},
Please add the account to root level Company - {},الرجاء إضافة الحساب إلى شركة على مستوى الجذر - {},
Please add {1} role to user {0}.,الرجاء إضافة دور {1} للمستخدم {0}.,
Please adjust the qty or edit {0} to proceed.,برجاء ضبط الكمية أو تعديل {0} للمتابعة.,
Please attach CSV file,يرجى إرفاق ملف CSV,
Please cancel and amend the Payment Entry,يرجى إلغاء وتعديل إدخال الدفع,
Please cancel payment entry manually first,يرجى إلغاء إدخال الدفع يدويًا أولاً,
Please cancel related transaction.,يرجى إلغاء المعاملة ذات الصلة.,
Please capitalize this asset before submitting.,يرجى رسملة هذا الأصل قبل الإرسال.,
Please check Multi Currency option to allow accounts with other currency,يرجى اختيار الخيار عملات متعددة للسماح بحسابات مع عملة أخرى,
Please check Process Deferred Accounting {0} and submit manually after resolving errors.,يرجى التحقق من عملية المحاسبة المؤجلة {0} والإرسال يدويًا بعد حل الأخطاء.,
Please check either with operations or FG Based Operating Cost.,يرجى التحقق إما من العمليات أو تكلفة التشغيل المستندة إلى FG.,
Please check the error message and take necessary actions to fix the error and then restart the reposting again.,يرجى التحقق من رسالة الخطأ واتخاذ الإجراءات اللازمة لإصلاح الخطأ ثم إعادة النشر مرة أخرى.,
Please check your Plaid client ID and secret values,يرجى التحقق من معرّف عميل Plaid والقيم السرية,
Please check your email to confirm the appointment,يرجى التحقق من بريدك الإلكتروني لتأكيد الموعد,
Please click on 'Generate Schedule',"الرجاء انقر على ""إنشاء الجدول الزمني""",
Please click on 'Generate Schedule' to fetch Serial No added for Item {0},"الرجاء النقر على ""إنشاء جدول"" لجلب الرقم التسلسلي المضاف للبند {0}",
Please click on 'Generate Schedule' to get schedule,الرجاء الضغط علي ' إنشاء الجدول ' للحصول علي جدول\n<br>\nPlease click on 'Generate Schedule' to get schedule,
Please contact any of the following users to extend the credit limits for {0}: {1},برجاء الاتصال بأي من المستخدمين التاليين لتمديد حدود الائتمان لـ {0}: {1},
Please contact any of the following users to {} this transaction.,يرجى الاتصال بأي من المستخدمين التاليين {} لهذه المعاملة.,
Please contact your administrator to extend the credit limits for {0}.,برجاء الاتصال بالمسؤول لديك لتمديد حدود الائتمان لـ {0}.,
Please convert the parent account in corresponding child company to a group account.,الرجاء تحويل الحساب الرئيسي في الشركة الفرعية المقابلة إلى حساب مجموعة.,
Please create Customer from Lead {0}.,الرجاء إنشاء عميل من العميل المحتمل {0}.,
Please create Landed Cost Vouchers against Invoices that have 'Update Stock' enabled.,"الرجاء إنشاء قسائم تكلفة البضائع المشتراة مقابل الفواتير التي تم تمكين ""تحديث المخزون"".",
Please create a new Accounting Dimension if required.,يرجى إنشاء بُعد محاسبي جديد إذا لزم الأمر.,
Please create purchase from internal sale or delivery document itself,يرجى إنشاء عملية شراء من البيع الداخلي أو مستند التسليم نفسه,
Please create purchase receipt or purchase invoice for the item {0},الرجاء إنشاء إيصال شراء أو فاتورة شراء للعنصر {0},
"Please delete Product Bundle {0}, before merging {1} into {2}",الرجاء حذف حزمة المنتج {0}، قبل دمج {1} في {2},
Please disable workflow temporarily for Journal Entry {0},الرجاء تعطيل سير العمل مؤقتًا لإدخال دفتر اليومية {0},
Please do not book expense of multiple assets against one single Asset.,يرجى عدم حجز حساب أصول متعددة مقابل أصل واحد.,
Please do not create more than 500 items at a time,يرجى عدم إنشاء أكثر من 500 عنصر في وقت واحد,
Please enable Applicable on Booking Actual Expenses,يرجى تمكين Applicable على Booking Actual Expenses,
Please enable Applicable on Purchase Order and Applicable on Booking Actual Expenses,يرجى تمكين Applicable على أمر الشراء والتطبيق على المصروفات الفعلية للحجز,
Please enable Use Old Serial / Batch Fields to make_bundle,يرجى تمكين استخدام الحقول التسلسلية / الحقول الدفعية القديمة لتكوين الحزمة,
Please enable only if the understand the effects of enabling this.,يرجى التمكين فقط في حالة فهم تأثيرات تمكين ذلك.,
Please enable pop-ups,الرجاء تمكين النوافذ المنبثقة,
Please enable {0} in the {1}.,الرجاء تمكين {0} في {1}.,
Please enable {} in {} to allow same item in multiple rows,يرجى تمكين {} في {} للسماح بنفس العنصر في صفوف متعددة,
Please ensure that the {0} account is a Balance Sheet account. You can change the parent account to a Balance Sheet account or select a different account.,يرجى التأكد من أن حساب {0} هو حساب ميزانية عمومية. يمكنك تغيير الحساب الأصلي إلى حساب الميزانية العمومية أو تحديد حساب مختلف.,
Please ensure that the {0} account {1} is a Payable account. You can change the account type to Payable or select a different account.,"يرجى التأكد من أن حساب {0} {1} هو حساب مستحق الدفع. يمكنك تغيير نوع الحساب إلى ""مدفوع"" أو تحديد حساب مختلف.",
Please ensure {} account is a Balance Sheet account.,يرجى التأكد من أن الحساب {} هو حساب ميزانية عمومية.,
Please ensure {} account {} is a Receivable account.,يرجى التأكد من أن {} الحساب {} هو حساب مستحق القبض.,
Please enter <b>Difference Account</b> or set default <b>Stock Adjustment Account</b> for company {0},الرجاء إدخال <b>حساب الفرق</b> أو تعيين <b>حساب تسوية المخزون</b> الافتراضي للشركة {0},
Please enter Account for Change Amount,الرجاء إدخال الحساب لمبلغ التغيير\n<br> \nPlease enter Account for Change Amount,
Please enter Approving Role or Approving User,الرجاء إدخال صلاحية المخول بالتصديق أو المستخدم المخول بالتصديق,
Please enter Batch No,الرجاء إدخال رقم الدفعة,
Please enter Cost Center,يرجى إدخال مركز التكلفة\n<br>\nPlease enter Cost Center,
Please enter Delivery Date,الرجاء إدخال تاريخ التسليم,
Please enter Employee Id of this sales person,الرجاء إدخال معرف الموظف الخاص بشخص المبيعات هذا,
Please enter Expense Account,الرجاء إدخال حساب النفقات\n<br>\nPlease enter Expense Account,
Please enter Item Code to get Batch Number,الرجاء إدخال رمز العنصر للحصول على رقم الدفعة\n<br>\nPlease enter Item Code to get Batch Number,
Please enter Item Code to get batch no,الرجاء إدخال كود البند للحصول على رقم الدفعة,
Please enter Item first,الرجاء إدخال البند أولا,
Please enter Maintenance Details first,الرجاء إدخال تفاصيل الصيانة أولاً,
Please enter Planned Qty for Item {0} at row {1},الرجاء إدخال الكمية المخططة للبند {0} في الصف {1},
Please enter Preferred Contact Email,الرجاء إدخال البريد الكتروني المفضل للاتصال\n<br>\nPlease enter Preferred Contact Email,
Please enter Production Item first,الرجاء إدخال بند الإنتاج أولا,
Please enter Purchase Receipt first,الرجاء إدخال إيصال الشراء أولا\n<br>\nPlease enter Purchase Receipt first,
Please enter Receipt Document,الرجاء إدخال مستند الاستلام\n<br>\nPlease enter Receipt Document,
Please enter Reference date,الرجاء إدخال تاريخ المرجع\n<br>\nPlease enter Reference date,
Please enter Root Type for account- {0},الرجاء إدخال نوع الجذر للحساب- {0},
Please enter Serial No,الرجاء إدخال الرقم التسلسلي,
Please enter Serial Nos,الرجاء إدخال الأرقام التسلسلية,
Please enter Shipment Parcel information,الرجاء إدخال معلومات طرد الشحنة,
Please enter Warehouse and Date,الرجاء إدخال المستودع والتاريخ,
Please enter Write Off Account,الرجاء إدخال حساب الشطب,
Please enter a valid number of deliveries,الرجاء إدخال عدد صحيح من عمليات التسليم,
Please enter a valid quantity,الرجاء إدخال كمية صالحة,
Please enter at least one delivery date and quantity,الرجاء إدخال تاريخ التسليم والكمية على الأقل,
Please enter company name first,الرجاء إدخال اسم الشركة اولاً,
Please enter default currency in Company Master,الرجاء إدخال العملة الافتراضية في شركة الرئيسية,
Please enter message before sending,الرجاء إدخال الرسالة قبل الإرسال,
Please enter mobile number first.,الرجاء إدخال رقم الجوال أولا.,
Please enter parent cost center,الرجاء إدخال مركز تكلفة الأب,
Please enter quantity for item {0},الرجاء إدخال الكمية للصنف {0},
Please enter relieving date.,من فضلك ادخل تاريخ ترك العمل.,
Please enter serial nos,الرجاء إدخال الأرقام التسلسلية,
Please enter the company name to confirm,الرجاء إدخال اسم الشركة للتأكيد,
Please enter the first delivery date,الرجاء إدخال تاريخ التسليم الأول,
Please enter the phone number first,الرجاء إدخال رقم الهاتف أولاً,
Please enter the {schedule_date}.,الرجاء إدخال {schedule_date}.,
Please enter valid Financial Year Start and End Dates,الرجاء إدخال تاريخ بداية السنة المالية وتاريخ النهاية,
Please enter {0},الرجاء إدخال {0},
Please enter {0} first,الرجاء إدخال {0} أولاً,
Please fill the Material Requests table,يرجى ملء جدول طلبات المواد,
Please fill the Sales Orders table,يرجى ملء جدول أوامر المبيعات,
"Please first set Full Name, Email and Phone for the user",يرجى أولاً تعيين الاسم الكامل والبريد الإلكتروني والهاتف للمستخدم,
Please fix overlapping time slots for {0},الرجاء إصلاح الفترات الزمنية المتداخلة لـ {0},
Please fix overlapping time slots for {0}.,الرجاء إصلاح الفترات الزمنية المتداخلة لـ {0}.,
Please generate To Delete list before submitting,"يرجى إنشاء قائمة ""للحذف"" قبل الإرسال",
Please generate the To Delete list before submitting,"يرجى إنشاء قائمة ""للحذف"" قبل الإرسال",
Please import accounts against parent company or enable {} in company master.,الرجاء استيراد الحسابات ضد الشركة الأم أو تمكين {} في الشركة الرئيسية.,
Please make sure the employees above report to another Active employee.,يرجى التأكد من أن الموظفين أعلاه يقدمون تقارير إلى موظف نشط آخر.,
Please make sure the file you are using has 'Parent Account' column present in the header.,"يرجى التأكد من أن الملف الذي تستخدمه يحتوي على عمود ""حساب الوالدين"" الموجود في الرأس.",
Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.,يرجى التأكد من أنك تريد حقا حذف جميع المعاملات لهذه الشركة. ستبقى بياناتك الرئيسية (الماستر) كما هيا. لا يمكن التراجع عن هذا الإجراء.,
